Consumption (kWh), Start, End, Price(p), Cost(p)
 0.000, 2024-08-25T05:30:00+01:00, 2024-08-25T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-25T06:00:00+01:00, 2024-08-25T06:30:00+01:00, 15.00,  0.000
 0.005, 2024-08-25T06:30:00+01:00, 2024-08-25T07:00:00+01:00, 15.00,  0.075
 0.000, 2024-08-25T07:00:00+01:00, 2024-08-25T07:30:00+01:00, 15.00,  0.000
 0.002, 2024-08-25T07:30:00+01:00, 2024-08-25T08:00:00+01:00, 15.00,  0.030
 0.005, 2024-08-25T08:00:00+01:00, 2024-08-25T08:30:00+01:00, 15.00,  0.075
 0.002, 2024-08-25T08:30:00+01:00, 2024-08-25T09:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-25T09:00:00+01:00, 2024-08-25T09:30:00+01:00, 15.00,  0.030
 0.775, 2024-08-25T09:30:00+01:00, 2024-08-25T10:00:00+01:00, 15.00, 11.625
 2.714, 2024-08-25T10:00:00+01:00, 2024-08-25T10:30:00+01:00, 15.00, 40.710
 2.414, 2024-08-25T10:30:00+01:00, 2024-08-25T11:00:00+01:00, 15.00, 36.210
 2.310, 2024-08-25T11:00:00+01:00, 2024-08-25T11:30:00+01:00, 15.00, 34.650
 2.328, 2024-08-25T11:30:00+01:00, 2024-08-25T12:00:00+01:00, 15.00, 34.920
 0.019, 2024-08-25T12:00:00+01:00, 2024-08-25T12:30:00+01:00, 15.00,  0.285
 0.881, 2024-08-25T12:30:00+01:00, 2024-08-25T13:00:00+01:00, 15.00, 13.215
 0.268, 2024-08-25T13:00:00+01:00, 2024-08-25T13:30:00+01:00, 15.00,  4.020
 0.014, 2024-08-25T13:30:00+01:00, 2024-08-25T14:00:00+01:00, 15.00,  0.210
 0.004, 2024-08-25T14:00:00+01:00, 2024-08-25T14:30:00+01:00, 15.00,  0.060
 0.001, 2024-08-25T14:30:00+01:00, 2024-08-25T15:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-25T15:00:00+01:00, 2024-08-25T15:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-25T15:30:00+01:00, 2024-08-25T16:00:00+01:00, 15.00,  0.015
 0.091, 2024-08-25T16:00:00+01:00, 2024-08-25T16:30:00+01:00, 15.00,  1.365
 0.021, 2024-08-25T16:30:00+01:00, 2024-08-25T17:00:00+01:00, 15.00,  0.315
 0.010, 2024-08-25T17:00:00+01:00, 2024-08-25T17:30:00+01:00, 15.00,  0.150
 0.000, 2024-08-25T17:30:00+01:00, 2024-08-25T18:00:00+01:00, 15.00,  0.000
 0.002, 2024-08-25T18:00:00+01:00, 2024-08-25T18:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-25T18:30:00+01:00, 2024-08-25T19:00:00+01:00, 15.00,  0.015
 0.001, 2024-08-25T19:00:00+01:00, 2024-08-25T19:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-25T19:30:00+01:00, 2024-08-25T20:00:00+01:00, 15.00,  0.000
 0.002, 2024-08-25T20:00:00+01:00, 2024-08-25T20:30:00+01:00, 15.00,  0.030
 0.001, 2024-08-25T20:30:00+01:00, 2024-08-25T21:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-25T21:00:00+01:00, 2024-08-25T21:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-25T21:30:00+01:00, 2024-08-25T22:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-25T22:00:00+01:00, 2024-08-25T22:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-25T22:30:00+01:00, 2024-08-25T23:00:00+01:00, 15.00,  0.045
 0.003, 2024-08-25T23:00:00+01:00, 2024-08-25T23:30:00+01:00, 15.00,  0.045
 0.007, 2024-08-25T23:30:00+01:00, 2024-08-26T00:00:00+01:00, 15.00,  0.105
 0.002, 2024-08-26T00:00:00+01:00, 2024-08-26T00:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-26T00:30:00+01:00, 2024-08-26T01:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-26T01:00:00+01:00, 2024-08-26T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-26T01:30:00+01:00, 2024-08-26T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-26T02:00:00+01:00, 2024-08-26T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-26T02:30:00+01:00, 2024-08-26T03:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-26T03:00:00+01:00, 2024-08-26T03:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-26T03:30:00+01:00, 2024-08-26T04:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-26T04:00:00+01:00, 2024-08-26T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-26T04:30:00+01:00, 2024-08-26T05:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-26T05:00:00+01:00, 2024-08-26T05:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-26T05:30:00+01:00, 2024-08-26T06:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-26T06:00:00+01:00, 2024-08-26T06:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-26T06:30:00+01:00, 2024-08-26T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-26T07:00:00+01:00, 2024-08-26T07:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-26T07:30:00+01:00, 2024-08-26T08:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-26T08:00:00+01:00, 2024-08-26T08:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-26T08:30:00+01:00, 2024-08-26T09:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-26T09:00:00+01:00, 2024-08-26T09:30:00+01:00, 15.00,  0.030
 0.007, 2024-08-26T09:30:00+01:00, 2024-08-26T10:00:00+01:00, 15.00,  0.105
 0.002, 2024-08-26T10:00:00+01:00, 2024-08-26T10:30:00+01:00, 15.00,  0.030
 0.005, 2024-08-26T10:30:00+01:00, 2024-08-26T11:00:00+01:00, 15.00,  0.075
 0.005, 2024-08-26T11:00:00+01:00, 2024-08-26T11:30:00+01:00, 15.00,  0.075
 0.003, 2024-08-26T11:30:00+01:00, 2024-08-26T12:00:00+01:00, 15.00,  0.045
 0.003, 2024-08-26T12:00:00+01:00, 2024-08-26T12:30:00+01:00, 15.00,  0.045
 0.009, 2024-08-26T12:30:00+01:00, 2024-08-26T13:00:00+01:00, 15.00,  0.135
 0.009, 2024-08-26T13:00:00+01:00, 2024-08-26T13:30:00+01:00, 15.00,  0.135
 0.007, 2024-08-26T13:30:00+01:00, 2024-08-26T14:00:00+01:00, 15.00,  0.105
 0.011, 2024-08-26T14:00:00+01:00, 2024-08-26T14:30:00+01:00, 15.00,  0.165
 0.023, 2024-08-26T14:30:00+01:00, 2024-08-26T15:00:00+01:00, 15.00,  0.345
 0.080, 2024-08-26T15:00:00+01:00, 2024-08-26T15:30:00+01:00, 15.00,  1.200
 0.582, 2024-08-26T15:30:00+01:00, 2024-08-26T16:00:00+01:00, 15.00,  8.730
 0.367, 2024-08-26T16:00:00+01:00, 2024-08-26T16:30:00+01:00, 15.00,  5.505
 0.237, 2024-08-26T16:30:00+01:00, 2024-08-26T17:00:00+01:00, 15.00,  3.555
 0.112, 2024-08-26T17:00:00+01:00, 2024-08-26T17:30:00+01:00, 15.00,  1.680
 0.010, 2024-08-26T17:30:00+01:00, 2024-08-26T18:00:00+01:00, 15.00,  0.150
 0.006, 2024-08-26T18:00:00+01:00, 2024-08-26T18:30:00+01:00, 15.00,  0.090
 0.002, 2024-08-26T18:30:00+01:00, 2024-08-26T19:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-26T19:00:00+01:00, 2024-08-26T19:30:00+01:00, 15.00,  0.030
 0.000, 2024-08-26T19:30:00+01:00, 2024-08-26T20:00:00+01:00, 15.00,  0.000
 0.003, 2024-08-26T20:00:00+01:00, 2024-08-26T20:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-26T20:30:00+01:00, 2024-08-26T21:00:00+01:00, 15.00,  0.030
 0.001, 2024-08-26T21:00:00+01:00, 2024-08-26T21:30:00+01:00, 15.00,  0.015
 0.001, 2024-08-26T21:30:00+01:00, 2024-08-26T22:00:00+01:00, 15.00,  0.015
 0.002, 2024-08-26T22:00:00+01:00, 2024-08-26T22:30:00+01:00, 15.00,  0.030
 0.003, 2024-08-26T22:30:00+01:00, 2024-08-26T23:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-26T23:00:00+01:00, 2024-08-26T23:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-26T23:30:00+01:00, 2024-08-27T00:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-27T00:00:00+01:00, 2024-08-27T00:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-27T00:30:00+01:00, 2024-08-27T01:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-27T01:00:00+01:00, 2024-08-27T01:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-27T01:30:00+01:00, 2024-08-27T02:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T02:00:00+01:00, 2024-08-27T02:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T02:30:00+01:00, 2024-08-27T03:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T03:00:00+01:00, 2024-08-27T03:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-27T03:30:00+01:00, 2024-08-27T04:00:00+01:00, 15.00,  0.015
 0.000, 2024-08-27T04:00:00+01:00, 2024-08-27T04:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T04:30:00+01:00, 2024-08-27T05:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-27T05:00:00+01:00, 2024-08-27T05:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-27T05:30:00+01:00, 2024-08-27T06:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T06:00:00+01:00, 2024-08-27T06:30:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T06:30:00+01:00, 2024-08-27T07:00:00+01:00, 15.00,  0.000
 0.000, 2024-08-27T07:00:00+01:00, 2024-08-27T07:30:00+01:00, 15.00,  0.000
 0.001, 2024-08-27T07:30:00+01:00, 2024-08-27T08:00:00+01:00, 15.00,  0.015
 1.578, 2024-08-27T08:00:00+01:00, 2024-08-27T08:30:00+01:00, 15.00, 23.670
 0.560, 2024-08-27T08:30:00+01:00, 2024-08-27T09:00:00+01:00, 15.00,  8.400
 0.005, 2024-08-27T09:00:00+01:00, 2024-08-27T09:30:00+01:00, 15.00,  0.075
 0.001, 2024-08-27T09:30:00+01:00, 2024-08-27T10:00:00+01:00, 15.00,  0.015
 0.003, 2024-08-27T10:00:00+01:00, 2024-08-27T10:30:00+01:00, 15.00,  0.045
 0.002, 2024-08-27T10:30:00+01:00, 2024-08-27T11:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-27T11:00:00+01:00, 2024-08-27T11:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-27T11:30:00+01:00, 2024-08-27T12:00:00+01:00, 15.00,  0.030
 0.008, 2024-08-27T12:00:00+01:00, 2024-08-27T12:30:00+01:00, 15.00,  0.120
 0.008, 2024-08-27T12:30:00+01:00, 2024-08-27T13:00:00+01:00, 15.00,  0.120
 0.007, 2024-08-27T13:00:00+01:00, 2024-08-27T13:30:00+01:00, 15.00,  0.105
 0.006, 2024-08-27T13:30:00+01:00, 2024-08-27T14:00:00+01:00, 15.00,  0.090
 0.006, 2024-08-27T14:00:00+01:00, 2024-08-27T14:30:00+01:00, 15.00,  0.090
 0.377, 2024-08-27T14:30:00+01:00, 2024-08-27T15:00:00+01:00, 15.00,  5.655
 1.736, 2024-08-27T15:00:00+01:00, 2024-08-27T15:30:00+01:00, 15.00, 26.040
 1.561, 2024-08-27T15:30:00+01:00, 2024-08-27T16:00:00+01:00, 15.00, 23.415
 0.824, 2024-08-27T16:00:00+01:00, 2024-08-27T16:30:00+01:00, 15.00, 12.360
 0.664, 2024-08-27T16:30:00+01:00, 2024-08-27T17:00:00+01:00, 15.00,  9.960
 0.052, 2024-08-27T17:00:00+01:00, 2024-08-27T17:30:00+01:00, 15.00,  0.780
 0.048, 2024-08-27T17:30:00+01:00, 2024-08-27T18:00:00+01:00, 15.00,  0.720
 0.031, 2024-08-27T18:00:00+01:00, 2024-08-27T18:30:00+01:00, 15.00,  0.465
 0.003, 2024-08-27T18:30:00+01:00, 2024-08-27T19:00:00+01:00, 15.00,  0.045
 0.004, 2024-08-27T19:00:00+01:00, 2024-08-27T19:30:00+01:00, 15.00,  0.060
 0.002, 2024-08-27T19:30:00+01:00, 2024-08-27T20:00:00+01:00, 15.00,  0.030
 0.003, 2024-08-27T20:00:00+01:00, 2024-08-27T20:30:00+01:00, 15.00,  0.045
 0.003, 2024-08-27T20:30:00+01:00, 2024-08-27T21:00:00+01:00, 15.00,  0.045
 0.003, 2024-08-27T21:00:00+01:00, 2024-08-27T21:30:00+01:00, 15.00,  0.045
 0.003, 2024-08-27T21:30:00+01:00, 2024-08-27T22:00:00+01:00, 15.00,  0.045
 0.001, 2024-08-27T22:00:00+01:00, 2024-08-27T22:30:00+01:00, 15.00,  0.015
 0.000, 2024-08-27T22:30:00+01:00, 2024-08-27T23:00:00+01:00, 15.00,  0.000
 0.001, 2024-08-27T23:00:00+01:00, 2024-08-27T23:30:00+01:00, 15.00,  0.015
 0.002, 2024-08-27T23:30:00+01:00, 2024-08-28T00:00:00+01:00, 15.00,  0.030
 0.002, 2024-08-28T00:00:00+01:00, 2024-08-28T00:30:00+01:00, 15.00,  0.030
 0.002, 2024-08-28T00:30:00+01:00, 2024-08-28T01:00:00+01:00, 15.00,  0.030
