Consumption (kWh), Start, End, Price(p), Cost(p)
 0.261, 2024-03-08T06:30:00Z, 2024-03-08T07:00:00Z, 18.27,  4.768
 0.219, 2024-03-08T07:00:00Z, 2024-03-08T07:30:00Z, 14.70,  3.219
 0.157, 2024-03-08T07:30:00Z, 2024-03-08T08:00:00Z, 16.99,  2.667
 0.038, 2024-03-08T08:00:00Z, 2024-03-08T08:30:00Z, 15.48,  0.588
 0.023, 2024-03-08T08:30:00Z, 2024-03-08T09:00:00Z, 15.25,  0.351
 0.003, 2024-03-08T09:00:00Z, 2024-03-08T09:30:00Z, 13.71,  0.041
 0.001, 2024-03-08T09:30:00Z, 2024-03-08T10:00:00Z, 13.44,  0.013
 0.000, 2024-03-08T10:00:00Z, 2024-03-08T10:30:00Z, 11.07,  0.000
 0.025, 2024-03-08T10:30:00Z, 2024-03-08T11:00:00Z,  9.24,  0.231
 0.027, 2024-03-08T11:00:00Z, 2024-03-08T11:30:00Z, 10.08,  0.272
 0.036, 2024-03-08T11:30:00Z, 2024-03-08T12:00:00Z,  9.45,  0.340
 0.024, 2024-03-08T12:00:00Z, 2024-03-08T12:30:00Z,  9.74,  0.234
 0.024, 2024-03-08T12:30:00Z, 2024-03-08T13:00:00Z,  8.40,  0.202
 0.021, 2024-03-08T13:00:00Z, 2024-03-08T13:30:00Z,  8.40,  0.176
 0.001, 2024-03-08T13:30:00Z, 2024-03-08T14:00:00Z,  7.85,  0.008
 0.000, 2024-03-08T14:00:00Z, 2024-03-08T14:30:00Z,  8.82,  0.000
 0.047, 2024-03-08T14:30:00Z, 2024-03-08T15:00:00Z,  8.82,  0.415
 0.012, 2024-03-08T15:00:00Z, 2024-03-08T15:30:00Z, 10.24,  0.123
 0.010, 2024-03-08T15:30:00Z, 2024-03-08T16:00:00Z, 10.73,  0.107
 0.007, 2024-03-08T16:00:00Z, 2024-03-08T16:30:00Z, 23.02,  0.161
 0.007, 2024-03-08T16:30:00Z, 2024-03-08T17:00:00Z, 26.18,  0.183
 0.010, 2024-03-08T17:00:00Z, 2024-03-08T17:30:00Z, 25.89,  0.259
 0.000, 2024-03-08T17:30:00Z, 2024-03-08T18:00:00Z, 28.63,  0.000
 0.002, 2024-03-08T18:00:00Z, 2024-03-08T18:30:00Z, 29.12,  0.058
 0.002, 2024-03-08T18:30:00Z, 2024-03-08T19:00:00Z, 29.05,  0.058
 0.001, 2024-03-08T19:00:00Z, 2024-03-08T19:30:00Z, 18.14,  0.018
 0.000, 2024-03-08T19:30:00Z, 2024-03-08T20:00:00Z, 15.96,  0.000
 0.002, 2024-03-08T20:00:00Z, 2024-03-08T20:30:00Z, 14.07,  0.028
 0.001, 2024-03-08T20:30:00Z, 2024-03-08T21:00:00Z, 12.08,  0.012
 0.001, 2024-03-08T21:00:00Z, 2024-03-08T21:30:00Z, 13.44,  0.013
 0.001, 2024-03-08T21:30:00Z, 2024-03-08T22:00:00Z, 11.38,  0.011
 0.001, 2024-03-08T22:00:00Z, 2024-03-08T22:30:00Z, 12.96,  0.013
 0.001, 2024-03-08T22:30:00Z, 2024-03-08T23:00:00Z,  9.24,  0.009
 0.002, 2024-03-08T23:00:00Z, 2024-03-08T23:30:00Z,  8.42,  0.017
 0.010, 2024-03-08T23:30:00Z, 2024-03-09T00:00:00Z,  6.09,  0.061
 0.757, 2024-03-09T00:00:00Z, 2024-03-09T00:30:00Z,  6.09,  4.610
 0.001, 2024-03-09T00:30:00Z, 2024-03-09T01:00:00Z,  8.40,  0.008
 0.000, 2024-03-09T01:00:00Z, 2024-03-09T01:30:00Z,  8.25,  0.000
 0.705, 2024-03-09T01:30:00Z, 2024-03-09T02:00:00Z,  5.25,  3.701
 0.001, 2024-03-09T02:00:00Z, 2024-03-09T02:30:00Z,  6.93,  0.007
 0.000, 2024-03-09T02:30:00Z, 2024-03-09T03:00:00Z,  6.51,  0.000
 0.000, 2024-03-09T03:00:00Z, 2024-03-09T03:30:00Z,  7.41,  0.000
 0.660, 2024-03-09T03:30:00Z, 2024-03-09T04:00:00Z,  5.78,  3.815
 0.001, 2024-03-09T04:00:00Z, 2024-03-09T04:30:00Z,  6.85,  0.007
 0.000, 2024-03-09T04:30:00Z, 2024-03-09T05:00:00Z,  6.85,  0.000
 0.000, 2024-03-09T05:00:00Z, 2024-03-09T05:30:00Z,  7.06,  0.000
 0.000, 2024-03-09T05:30:00Z, 2024-03-09T06:00:00Z,  6.78,  0.000
 0.677, 2024-03-09T06:00:00Z, 2024-03-09T06:30:00Z,  6.09,  4.123
 0.001, 2024-03-09T06:30:00Z, 2024-03-09T07:00:00Z,  8.40,  0.008
 0.000, 2024-03-09T07:00:00Z, 2024-03-09T07:30:00Z,  6.51,  0.000
 0.000, 2024-03-09T07:30:00Z, 2024-03-09T08:00:00Z,  9.24,  0.000
 0.002, 2024-03-09T08:00:00Z, 2024-03-09T08:30:00Z,  6.32,  0.013
 0.006, 2024-03-09T08:30:00Z, 2024-03-09T09:00:00Z,  9.45,  0.057
 0.007, 2024-03-09T09:00:00Z, 2024-03-09T09:30:00Z,  6.72,  0.047
 0.012, 2024-03-09T09:30:00Z, 2024-03-09T10:00:00Z,  7.41,  0.089
 0.019, 2024-03-09T10:00:00Z, 2024-03-09T10:30:00Z,  5.25,  0.100
 0.565, 2024-03-09T10:30:00Z, 2024-03-09T11:00:00Z,  5.04,  2.848
 0.025, 2024-03-09T11:00:00Z, 2024-03-09T11:30:00Z,  5.88,  0.147
 0.012, 2024-03-09T11:30:00Z, 2024-03-09T12:00:00Z,  7.35,  0.088
 0.010, 2024-03-09T12:00:00Z, 2024-03-09T12:30:00Z,  7.14,  0.071
 0.008, 2024-03-09T12:30:00Z, 2024-03-09T13:00:00Z,  6.30,  0.050
 0.006, 2024-03-09T13:00:00Z, 2024-03-09T13:30:00Z,  8.92,  0.054
 0.002, 2024-03-09T13:30:00Z, 2024-03-09T14:00:00Z,  7.62,  0.015
 0.002, 2024-03-09T14:00:00Z, 2024-03-09T14:30:00Z,  6.82,  0.014
 0.005, 2024-03-09T14:30:00Z, 2024-03-09T15:00:00Z,  7.52,  0.038
 0.004, 2024-03-09T15:00:00Z, 2024-03-09T15:30:00Z,  9.45,  0.038
 0.001, 2024-03-09T15:30:00Z, 2024-03-09T16:00:00Z,  9.87,  0.010
 0.002, 2024-03-09T16:00:00Z, 2024-03-09T16:30:00Z, 24.33,  0.049
 0.001, 2024-03-09T16:30:00Z, 2024-03-09T17:00:00Z, 24.98,  0.025
 0.004, 2024-03-09T17:00:00Z, 2024-03-09T17:30:00Z, 25.57,  0.102
 0.167, 2024-03-09T17:30:00Z, 2024-03-09T18:00:00Z, 27.67,  4.621
 0.001, 2024-03-09T18:00:00Z, 2024-03-09T18:30:00Z, 27.75,  0.028
 0.001, 2024-03-09T18:30:00Z, 2024-03-09T19:00:00Z, 27.96,  0.028
 0.001, 2024-03-09T19:00:00Z, 2024-03-09T19:30:00Z, 14.76,  0.015
 0.001, 2024-03-09T19:30:00Z, 2024-03-09T20:00:00Z, 12.14,  0.012
 0.001, 2024-03-09T20:00:00Z, 2024-03-09T20:30:00Z, 13.12,  0.013
 0.002, 2024-03-09T20:30:00Z, 2024-03-09T21:00:00Z, 11.02,  0.022
 0.002, 2024-03-09T21:00:00Z, 2024-03-09T21:30:00Z, 12.85,  0.026
 0.001, 2024-03-09T21:30:00Z, 2024-03-09T22:00:00Z, 10.33,  0.010
 0.002, 2024-03-09T22:00:00Z, 2024-03-09T22:30:00Z, 10.50,  0.021
 0.008, 2024-03-09T22:30:00Z, 2024-03-09T23:00:00Z,  8.40,  0.067
 0.002, 2024-03-09T23:00:00Z, 2024-03-09T23:30:00Z, 10.75,  0.022
 0.002, 2024-03-09T23:30:00Z, 2024-03-10T00:00:00Z,  9.45,  0.019
 0.009, 2024-03-10T00:00:00Z, 2024-03-10T00:30:00Z,  7.56,  0.068
 0.001, 2024-03-10T00:30:00Z, 2024-03-10T01:00:00Z, 10.71,  0.011
 0.001, 2024-03-10T01:00:00Z, 2024-03-10T01:30:00Z,  9.03,  0.009
 0.000, 2024-03-10T01:30:00Z, 2024-03-10T02:00:00Z,  7.98,  0.000
 0.000, 2024-03-10T02:00:00Z, 2024-03-10T02:30:00Z,  8.08,  0.000
 0.000, 2024-03-10T02:30:00Z, 2024-03-10T03:00:00Z,  7.56,  0.000
 0.001, 2024-03-10T03:00:00Z, 2024-03-10T03:30:00Z,  7.39,  0.007
 0.445, 2024-03-10T03:30:00Z, 2024-03-10T04:00:00Z,  6.30,  2.803
 0.443, 2024-03-10T04:00:00Z, 2024-03-10T04:30:00Z,  6.72,  2.977
 0.422, 2024-03-10T04:30:00Z, 2024-03-10T05:00:00Z,  5.59,  2.359
 0.000, 2024-03-10T05:00:00Z, 2024-03-10T05:30:00Z,  7.56,  0.000
 0.442, 2024-03-10T05:30:00Z, 2024-03-10T06:00:00Z,  7.12,  3.147
 0.001, 2024-03-10T06:00:00Z, 2024-03-10T06:30:00Z,  9.64,  0.010
 0.004, 2024-03-10T06:30:00Z, 2024-03-10T07:00:00Z, 10.73,  0.043
 0.001, 2024-03-10T07:00:00Z, 2024-03-10T07:30:00Z,  9.45,  0.009
 0.005, 2024-03-10T07:30:00Z, 2024-03-10T08:00:00Z, 10.50,  0.052
 0.305, 2024-03-10T08:00:00Z, 2024-03-10T08:30:00Z,  8.40,  2.562
 0.003, 2024-03-10T08:30:00Z, 2024-03-10T09:00:00Z, 12.18,  0.037
 0.004, 2024-03-10T09:00:00Z, 2024-03-10T09:30:00Z, 10.75,  0.043
 0.005, 2024-03-10T09:30:00Z, 2024-03-10T10:00:00Z, 12.85,  0.064
 0.004, 2024-03-10T10:00:00Z, 2024-03-10T10:30:00Z, 12.85,  0.051
 0.003, 2024-03-10T10:30:00Z, 2024-03-10T11:00:00Z, 13.86,  0.042
 0.008, 2024-03-10T11:00:00Z, 2024-03-10T11:30:00Z, 13.71,  0.110
 0.007, 2024-03-10T11:30:00Z, 2024-03-10T12:00:00Z, 14.95,  0.105
 0.003, 2024-03-10T12:00:00Z, 2024-03-10T12:30:00Z, 15.75,  0.047
 0.006, 2024-03-10T12:30:00Z, 2024-03-10T13:00:00Z, 15.54,  0.093
 0.005, 2024-03-10T13:00:00Z, 2024-03-10T13:30:00Z, 15.96,  0.080
 0.003, 2024-03-10T13:30:00Z, 2024-03-10T14:00:00Z, 15.18,  0.046
 0.003, 2024-03-10T14:00:00Z, 2024-03-10T14:30:00Z, 14.91,  0.045
 0.003, 2024-03-10T14:30:00Z, 2024-03-10T15:00:00Z, 14.07,  0.042
 1.359, 2024-03-10T15:00:00Z, 2024-03-10T15:30:00Z, 12.85, 17.463
 0.003, 2024-03-10T15:30:00Z, 2024-03-10T16:00:00Z, 13.79,  0.041
 0.001, 2024-03-10T16:00:00Z, 2024-03-10T16:30:00Z, 25.84,  0.026
 0.000, 2024-03-10T16:30:00Z, 2024-03-10T17:00:00Z, 27.75,  0.000
 0.057, 2024-03-10T17:00:00Z, 2024-03-10T17:30:00Z, 28.28,  1.612
 0.337, 2024-03-10T17:30:00Z, 2024-03-10T18:00:00Z, 29.51,  9.945
 0.333, 2024-03-10T18:00:00Z, 2024-03-10T18:30:00Z, 29.41,  9.794
 0.401, 2024-03-10T18:30:00Z, 2024-03-10T19:00:00Z, 29.01, 11.633
 1.004, 2024-03-10T19:00:00Z, 2024-03-10T19:30:00Z, 16.80, 16.867
 0.776, 2024-03-10T19:30:00Z, 2024-03-10T20:00:00Z, 14.28, 11.081
 0.372, 2024-03-10T20:00:00Z, 2024-03-10T20:30:00Z, 16.17,  6.015
 0.345, 2024-03-10T20:30:00Z, 2024-03-10T21:00:00Z, 13.86,  4.782
 0.347, 2024-03-10T21:00:00Z, 2024-03-10T21:30:00Z, 16.37,  5.680
 0.384, 2024-03-10T21:30:00Z, 2024-03-10T22:00:00Z, 13.46,  5.169
 0.099, 2024-03-10T22:00:00Z, 2024-03-10T22:30:00Z, 12.96,  1.283
 1.730, 2024-03-10T22:30:00Z, 2024-03-10T23:00:00Z, 11.76, 20.345
 0.002, 2024-03-10T23:00:00Z, 2024-03-10T23:30:00Z, 12.77,  0.026
 0.003, 2024-03-10T23:30:00Z, 2024-03-11T00:00:00Z, 12.28,  0.037
 2.680, 2024-03-11T00:00:00Z, 2024-03-11T00:30:00Z, 11.89, 31.865
 0.000, 2024-03-11T00:30:00Z, 2024-03-11T01:00:00Z, 14.28,  0.000
 1.711, 2024-03-11T01:00:00Z, 2024-03-11T01:30:00Z, 12.87, 22.021
 0.001, 2024-03-11T01:30:00Z, 2024-03-11T02:00:00Z, 12.87,  0.013
 0.000, 2024-03-11T02:00:00Z, 2024-03-11T02:30:00Z, 12.87,  0.000
 0.000, 2024-03-11T02:30:00Z, 2024-03-11T03:00:00Z, 12.87,  0.000
 0.000, 2024-03-11T03:00:00Z, 2024-03-11T03:30:00Z, 12.87,  0.000
 1.736, 2024-03-11T03:30:00Z, 2024-03-11T04:00:00Z, 12.35, 21.440
 0.001, 2024-03-11T04:00:00Z, 2024-03-11T04:30:00Z, 12.87,  0.013
 1.735, 2024-03-11T04:30:00Z, 2024-03-11T05:00:00Z, 11.55, 20.039
 0.001, 2024-03-11T05:00:00Z, 2024-03-11T05:30:00Z, 15.35,  0.015
 0.000, 2024-03-11T05:30:00Z, 2024-03-11T06:00:00Z, 13.69,  0.000
 0.000, 2024-03-11T06:00:00Z, 2024-03-11T06:30:00Z, 16.17,  0.000
 0.001, 2024-03-11T06:30:00Z, 2024-03-11T07:00:00Z, 13.44,  0.013
 0.000, 2024-03-11T07:00:00Z, 2024-03-11T07:30:00Z, 13.78,  0.000
 0.000, 2024-03-11T07:30:00Z, 2024-03-11T08:00:00Z, 17.64,  0.000
 0.997, 2024-03-11T08:00:00Z, 2024-03-11T08:30:00Z, 14.15, 14.108
 0.001, 2024-03-11T08:30:00Z, 2024-03-11T09:00:00Z, 15.79,  0.016
 0.000, 2024-03-11T09:00:00Z, 2024-03-11T09:30:00Z, 15.33,  0.000
 0.005, 2024-03-11T09:30:00Z, 2024-03-11T10:00:00Z, 15.33,  0.077
 0.000, 2024-03-11T10:00:00Z, 2024-03-11T10:30:00Z, 14.74,  0.000
 0.002, 2024-03-11T10:30:00Z, 2024-03-11T11:00:00Z, 14.91,  0.030
 0.005, 2024-03-11T11:00:00Z, 2024-03-11T11:30:00Z, 15.12,  0.076
 0.008, 2024-03-11T11:30:00Z, 2024-03-11T12:00:00Z, 15.54,  0.124
 0.004, 2024-03-11T12:00:00Z, 2024-03-11T12:30:00Z, 16.03,  0.064
 0.007, 2024-03-11T12:30:00Z, 2024-03-11T13:00:00Z, 15.25,  0.107
 0.003, 2024-03-11T13:00:00Z, 2024-03-11T13:30:00Z, 16.13,  0.048
 0.004, 2024-03-11T13:30:00Z, 2024-03-11T14:00:00Z, 16.13,  0.065
 0.002, 2024-03-11T14:00:00Z, 2024-03-11T14:30:00Z, 15.37,  0.031
 1.279, 2024-03-11T14:30:00Z, 2024-03-11T15:00:00Z, 14.70, 18.801
 0.005, 2024-03-11T15:00:00Z, 2024-03-11T15:30:00Z, 14.97,  0.075
 0.010, 2024-03-11T15:30:00Z, 2024-03-11T16:00:00Z, 15.88,  0.159
 0.015, 2024-03-11T16:00:00Z, 2024-03-11T16:30:00Z, 28.17,  0.423
 0.000, 2024-03-11T16:30:00Z, 2024-03-11T17:00:00Z, 29.20,  0.000
 0.004, 2024-03-11T17:00:00Z, 2024-03-11T17:30:00Z, 29.85,  0.119
 0.002, 2024-03-11T17:30:00Z, 2024-03-11T18:00:00Z, 31.18,  0.062
 0.001, 2024-03-11T18:00:00Z, 2024-03-11T18:30:00Z, 30.48,  0.030
 0.002, 2024-03-11T18:30:00Z, 2024-03-11T19:00:00Z, 29.79,  0.060
 0.002, 2024-03-11T19:00:00Z, 2024-03-11T19:30:00Z, 17.49,  0.035
 0.001, 2024-03-11T19:30:00Z, 2024-03-11T20:00:00Z, 15.73,  0.016
 0.237, 2024-03-11T20:00:00Z, 2024-03-11T20:30:00Z, 15.79,  3.742
 0.388, 2024-03-11T20:30:00Z, 2024-03-11T21:00:00Z, 13.65,  5.296
 0.445, 2024-03-11T21:00:00Z, 2024-03-11T21:30:00Z, 14.90,  6.630
 0.373, 2024-03-11T21:30:00Z, 2024-03-11T22:00:00Z, 13.82,  5.155
 0.321, 2024-03-11T22:00:00Z, 2024-03-11T22:30:00Z, 13.67,  4.388
 1.736, 2024-03-11T22:30:00Z, 2024-03-11T23:00:00Z, 12.52, 21.735
 0.001, 2024-03-11T23:00:00Z, 2024-03-11T23:30:00Z, 13.23,  0.013
 0.001, 2024-03-11T23:30:00Z, 2024-03-12T00:00:00Z, 12.60,  0.013
 2.596, 2024-03-12T00:00:00Z, 2024-03-12T00:30:00Z, 11.97, 31.074
 0.001, 2024-03-12T00:30:00Z, 2024-03-12T01:00:00Z, 13.82,  0.014
 0.000, 2024-03-12T01:00:00Z, 2024-03-12T01:30:00Z, 12.47,  0.000
 2.536, 2024-03-12T01:30:00Z, 2024-03-12T02:00:00Z, 11.34, 28.758
 0.000, 2024-03-12T02:00:00Z, 2024-03-12T02:30:00Z, 12.03,  0.000
 2.546, 2024-03-12T02:30:00Z, 2024-03-12T03:00:00Z, 11.74, 29.890
 0.001, 2024-03-12T03:00:00Z, 2024-03-12T03:30:00Z, 11.97,  0.012
 2.541, 2024-03-12T03:30:00Z, 2024-03-12T04:00:00Z, 11.82, 30.035
 0.001, 2024-03-12T04:00:00Z, 2024-03-12T04:30:00Z, 12.70,  0.013
 0.000, 2024-03-12T04:30:00Z, 2024-03-12T05:00:00Z, 12.56,  0.000
 0.000, 2024-03-12T05:00:00Z, 2024-03-12T05:30:00Z, 14.70,  0.000
 0.000, 2024-03-12T05:30:00Z, 2024-03-12T06:00:00Z, 13.25,  0.000
 0.001, 2024-03-12T06:00:00Z, 2024-03-12T06:30:00Z, 15.29,  0.015
 0.000, 2024-03-12T06:30:00Z, 2024-03-12T07:00:00Z, 17.09,  0.000
 0.000, 2024-03-12T07:00:00Z, 2024-03-12T07:30:00Z, 14.70,  0.000
 0.001, 2024-03-12T07:30:00Z, 2024-03-12T08:00:00Z, 17.32,  0.017
 0.000, 2024-03-12T08:00:00Z, 2024-03-12T08:30:00Z, 15.94,  0.000
 0.004, 2024-03-12T08:30:00Z, 2024-03-12T09:00:00Z, 16.38,  0.066
 0.003, 2024-03-12T09:00:00Z, 2024-03-12T09:30:00Z, 15.50,  0.047
 0.000, 2024-03-12T09:30:00Z, 2024-03-12T10:00:00Z, 14.72,  0.000
 0.007, 2024-03-12T10:00:00Z, 2024-03-12T10:30:00Z, 14.72,  0.103
 0.001, 2024-03-12T10:30:00Z, 2024-03-12T11:00:00Z, 14.28,  0.014
 0.004, 2024-03-12T11:00:00Z, 2024-03-12T11:30:00Z, 14.07,  0.056
 1.290, 2024-03-12T11:30:00Z, 2024-03-12T12:00:00Z, 13.92, 17.957
 0.004, 2024-03-12T12:00:00Z, 2024-03-12T12:30:00Z, 13.65,  0.055
 0.003, 2024-03-12T12:30:00Z, 2024-03-12T13:00:00Z, 12.18,  0.037
 0.010, 2024-03-12T13:00:00Z, 2024-03-12T13:30:00Z, 13.23,  0.132
 0.009, 2024-03-12T13:30:00Z, 2024-03-12T14:00:00Z, 12.18,  0.110
 0.011, 2024-03-12T14:00:00Z, 2024-03-12T14:30:00Z, 13.19,  0.145
 1.691, 2024-03-12T14:30:00Z, 2024-03-12T15:00:00Z, 12.01, 20.309
 0.003, 2024-03-12T15:00:00Z, 2024-03-12T15:30:00Z, 12.58,  0.038
 0.002, 2024-03-12T15:30:00Z, 2024-03-12T16:00:00Z, 13.44,  0.027
 0.001, 2024-03-12T16:00:00Z, 2024-03-12T16:30:00Z, 23.98,  0.024
 0.021, 2024-03-12T16:30:00Z, 2024-03-12T17:00:00Z, 26.49,  0.556
 0.013, 2024-03-12T17:00:00Z, 2024-03-12T17:30:00Z, 25.86,  0.336
 0.008, 2024-03-12T17:30:00Z, 2024-03-12T18:00:00Z, 27.22,  0.218
 0.000, 2024-03-12T18:00:00Z, 2024-03-12T18:30:00Z, 29.07,  0.000
 0.001, 2024-03-12T18:30:00Z, 2024-03-12T19:00:00Z, 28.13,  0.028
 0.000, 2024-03-12T19:00:00Z, 2024-03-12T19:30:00Z, 15.37,  0.000
 0.001, 2024-03-12T19:30:00Z, 2024-03-12T20:00:00Z, 13.78,  0.014
 0.001, 2024-03-12T20:00:00Z, 2024-03-12T20:30:00Z, 13.23,  0.013
 0.002, 2024-03-12T20:30:00Z, 2024-03-12T21:00:00Z, 13.65,  0.027
 0.004, 2024-03-12T21:00:00Z, 2024-03-12T21:30:00Z, 13.12,  0.052
 0.001, 2024-03-12T21:30:00Z, 2024-03-12T22:00:00Z, 11.93,  0.012
 0.001, 2024-03-12T22:00:00Z, 2024-03-12T22:30:00Z, 13.10,  0.013
 0.002, 2024-03-12T22:30:00Z, 2024-03-12T23:00:00Z, 11.34,  0.023
 0.002, 2024-03-12T23:00:00Z, 2024-03-12T23:30:00Z, 12.43,  0.025
 1.886, 2024-03-12T23:30:00Z, 2024-03-13T00:00:00Z,  9.66, 18.219
 0.016, 2024-03-13T00:00:00Z, 2024-03-13T00:30:00Z,  9.66,  0.155
 0.000, 2024-03-13T00:30:00Z, 2024-03-13T01:00:00Z, 10.98,  0.000
 0.147, 2024-03-13T01:00:00Z, 2024-03-13T01:30:00Z, 10.08,  1.482
 2.704, 2024-03-13T01:30:00Z, 2024-03-13T02:00:00Z,  8.02, 21.686
 0.000, 2024-03-13T02:00:00Z, 2024-03-13T02:30:00Z,  8.76,  0.000
 2.468, 2024-03-13T02:30:00Z, 2024-03-13T03:00:00Z,  8.40, 20.731
 1.808, 2024-03-13T03:00:00Z, 2024-03-13T03:30:00Z,  8.69, 15.712
 2.512, 2024-03-13T03:30:00Z, 2024-03-13T04:00:00Z,  8.15, 20.473
 0.000, 2024-03-13T04:00:00Z, 2024-03-13T04:30:00Z, 10.29,  0.000
 0.000, 2024-03-13T04:30:00Z, 2024-03-13T05:00:00Z, 10.29,  0.000
 0.000, 2024-03-13T05:00:00Z, 2024-03-13T05:30:00Z, 11.76,  0.000
 0.000, 2024-03-13T05:30:00Z, 2024-03-13T06:00:00Z, 13.23,  0.000
 0.001, 2024-03-13T06:00:00Z, 2024-03-13T06:30:00Z, 14.70,  0.015
 0.000, 2024-03-13T06:30:00Z, 2024-03-13T07:00:00Z, 16.93,  0.000
 0.001, 2024-03-13T07:00:00Z, 2024-03-13T07:30:00Z, 14.38,  0.014
 0.001, 2024-03-13T07:30:00Z, 2024-03-13T08:00:00Z, 17.01,  0.017
 0.001, 2024-03-13T08:00:00Z, 2024-03-13T08:30:00Z, 14.70,  0.015
 0.002, 2024-03-13T08:30:00Z, 2024-03-13T09:00:00Z, 14.78,  0.030
 0.004, 2024-03-13T09:00:00Z, 2024-03-13T09:30:00Z, 13.86,  0.055
 0.001, 2024-03-13T09:30:00Z, 2024-03-13T10:00:00Z, 14.07,  0.014
 0.002, 2024-03-13T10:00:00Z, 2024-03-13T10:30:00Z, 13.86,  0.028
 0.010, 2024-03-13T10:30:00Z, 2024-03-13T11:00:00Z, 13.65,  0.136
 0.014, 2024-03-13T11:00:00Z, 2024-03-13T11:30:00Z, 13.02,  0.182
 1.042, 2024-03-13T11:30:00Z, 2024-03-13T12:00:00Z, 12.60, 13.129
 0.006, 2024-03-13T12:00:00Z, 2024-03-13T12:30:00Z, 11.97,  0.072
 0.005, 2024-03-13T12:30:00Z, 2024-03-13T13:00:00Z, 12.41,  0.062
 0.004, 2024-03-13T13:00:00Z, 2024-03-13T13:30:00Z, 12.60,  0.050
 0.009, 2024-03-13T13:30:00Z, 2024-03-13T14:00:00Z, 12.08,  0.109
 0.004, 2024-03-13T14:00:00Z, 2024-03-13T14:30:00Z, 12.10,  0.048
 0.002, 2024-03-13T14:30:00Z, 2024-03-13T15:00:00Z, 11.91,  0.024
 1.054, 2024-03-13T15:00:00Z, 2024-03-13T15:30:00Z, 10.92, 11.510
 0.001, 2024-03-13T15:30:00Z, 2024-03-13T16:00:00Z, 11.82,  0.012
 0.001, 2024-03-13T16:00:00Z, 2024-03-13T16:30:00Z, 25.86,  0.026
 0.001, 2024-03-13T16:30:00Z, 2024-03-13T17:00:00Z, 25.85,  0.026
 0.001, 2024-03-13T17:00:00Z, 2024-03-13T17:30:00Z, 25.92,  0.026
 0.009, 2024-03-13T17:30:00Z, 2024-03-13T18:00:00Z, 27.79,  0.250
 0.003, 2024-03-13T18:00:00Z, 2024-03-13T18:30:00Z, 29.72,  0.089
 0.001, 2024-03-13T18:30:00Z, 2024-03-13T19:00:00Z, 30.14,  0.030
 0.001, 2024-03-13T19:00:00Z, 2024-03-13T19:30:00Z, 16.17,  0.016
 0.000, 2024-03-13T19:30:00Z, 2024-03-13T20:00:00Z, 14.35,  0.000
 0.003, 2024-03-13T20:00:00Z, 2024-03-13T20:30:00Z, 14.18,  0.043
 0.001, 2024-03-13T20:30:00Z, 2024-03-13T21:00:00Z, 12.16,  0.012
 0.001, 2024-03-13T21:00:00Z, 2024-03-13T21:30:00Z, 13.86,  0.014
 0.002, 2024-03-13T21:30:00Z, 2024-03-13T22:00:00Z, 12.77,  0.026
 0.001, 2024-03-13T22:00:00Z, 2024-03-13T22:30:00Z, 11.55,  0.012
 0.268, 2024-03-13T22:30:00Z, 2024-03-13T23:00:00Z, 10.40,  2.787
 0.000, 2024-03-13T23:00:00Z, 2024-03-13T23:30:00Z, 12.50,  0.000
 0.001, 2024-03-13T23:30:00Z, 2024-03-14T00:00:00Z, 10.98,  0.011
 0.043, 2024-03-14T00:00:00Z, 2024-03-14T00:30:00Z,  9.72,  0.418
 0.001, 2024-03-14T00:30:00Z, 2024-03-14T01:00:00Z, 11.63,  0.012
 0.000, 2024-03-14T01:00:00Z, 2024-03-14T01:30:00Z, 11.55,  0.000
 0.000, 2024-03-14T01:30:00Z, 2024-03-14T02:00:00Z, 10.27,  0.000
 0.000, 2024-03-14T02:00:00Z, 2024-03-14T02:30:00Z, 10.50,  0.000
 0.001, 2024-03-14T02:30:00Z, 2024-03-14T03:00:00Z, 10.08,  0.010
 2.680, 2024-03-14T03:00:00Z, 2024-03-14T03:30:00Z,  9.44, 25.299
 2.137, 2024-03-14T03:30:00Z, 2024-03-14T04:00:00Z,  8.40, 17.951
 1.213, 2024-03-14T04:00:00Z, 2024-03-14T04:30:00Z,  9.68, 11.742
 2.150, 2024-03-14T04:30:00Z, 2024-03-14T05:00:00Z,  9.51, 20.447
 0.001, 2024-03-14T05:00:00Z, 2024-03-14T05:30:00Z, 11.86,  0.012
 0.000, 2024-03-14T05:30:00Z, 2024-03-14T06:00:00Z, 12.60,  0.000
 0.000, 2024-03-14T06:00:00Z, 2024-03-14T06:30:00Z, 14.68,  0.000
 0.000, 2024-03-14T06:30:00Z, 2024-03-14T07:00:00Z, 15.96,  0.000
 0.001, 2024-03-14T07:00:00Z, 2024-03-14T07:30:00Z, 12.60,  0.013
 0.000, 2024-03-14T07:30:00Z, 2024-03-14T08:00:00Z, 15.02,  0.000
 0.000, 2024-03-14T08:00:00Z, 2024-03-14T08:30:00Z, 13.65,  0.000
 0.001, 2024-03-14T08:30:00Z, 2024-03-14T09:00:00Z, 14.11,  0.014
 0.005, 2024-03-14T09:00:00Z, 2024-03-14T09:30:00Z, 14.45,  0.072
 0.005, 2024-03-14T09:30:00Z, 2024-03-14T10:00:00Z, 14.45,  0.072
 0.019, 2024-03-14T10:00:00Z, 2024-03-14T10:30:00Z, 13.67,  0.260
 0.020, 2024-03-14T10:30:00Z, 2024-03-14T11:00:00Z, 13.02,  0.260
